   8.4698798e+02   9.9854037e-01
   8.4709218e+02   9.9860228e-01
   8.4719639e+02   9.9866089e-01
   8.4730060e+02   9.9871642e-01
   8.4740481e+02   9.9876904e-01
   8.4750902e+02   9.9881893e-01
   8.4761323e+02   9.9886627e-01
   8.4771743e+02   9.9891120e-01
   8.4782164e+02   9.9895386e-01
   8.4792585e+02   9.9899440e-01
   8.4803006e+02   9.9903293e-01
   8.4813427e+02   9.9906958e-01
   8.4823848e+02   9.9910444e-01
   8.4834269e+02   9.9913762e-01
   8.4844689e+02   9.9916922e-01
   8.4855110e+02   9.9919932e-01
   8.4865531e+02   9.9922801e-01
   8.4875952e+02   9.9925536e-01
   8.4886373e+02   9.9928145e-01
   8.4896794e+02   9.9930635e-01
   8.4907214e+02   9.9933012e-01
   8.4917635e+02   9.9935282e-01
   8.4928056e+02   9.9937451e-01
   8.4938477e+02   9.9939523e-01
   8.4948898e+02   9.9941505e-01
   8.4959319e+02   9.9943401e-01
   8.4969739e+02   9.9945214e-01
   8.4980160e+02   9.9946950e-01
   8.4990581e+02   9.9948612e-01
   8.5001002e+02   9.9950204e-01
   8.5011423e+02   9.9951730e-01
   8.5021844e+02   9.9953192e-01
   8.5032265e+02   9.9954594e-01
   8.5042685e+02   9.9955938e-01
   8.5053106e+02   9.9957229e-01
   8.5063527e+02   9.9958467e-01
   8.5073948e+02   9.9959655e-01
   8.5084369e+02   9.9960797e-01
   8.5094790e+02   9.9961894e-01
   8.5105210e+02   9.9962948e-01
   8.5115631e+02   9.9963961e-01
   8.5126052e+02   9.9964934e-01
   8.5136473e+02   9.9965871e-01
   8.5146894e+02   9.9966772e-01
   8.5157315e+02   9.9967640e-01
   8.5167735e+02   9.9968475e-01
   8.5178156e+02   9.9969278e-01
   8.5188577e+02   9.9970052e-01
   8.5198998e+02   9.9970798e-01
   8.5209419e+02   9.9971517e-01
   8.5219840e+02   9.9972210e-01
   8.5230261e+02   9.9972877e-01
   8.5240681e+02   9.9973521e-01
   8.5251102e+02   9.9974143e-01
   8.5261523e+02   9.9974742e-01
   8.5271944e+02   9.9975320e-01
   8.5282365e+02   9.9975879e-01
   8.5292786e+02   9.9976418e-01
   8.5303206e+02   9.9976938e-01
   8.5313627e+02   9.9977441e-01
   8.5324048e+02   9.9977926e-01
   8.5334469e+02   9.9978396e-01
   8.5344890e+02   9.9978849e-01
   8.5355311e+02   9.9979288e-01
   8.5365731e+02   9.9979712e-01
   8.5376152e+02   9.9980122e-01
   8.5386573e+02   9.9980518e-01
   8.5396994e+02   9.9980902e-01
   8.5407415e+02   9.9981273e-01
   8.5417836e+02   9.9981633e-01
   8.5428257e+02   9.9981981e-01
   8.5438677e+02   9.9982317e-01
   8.5449098e+02   9.9982643e-01
   8.5459519e+02   9.9982959e-01
   8.5469940e+02   9.9983265e-01
   8.5480361e+02   9.9983561e-01
   8.5490782e+02   9.9983848e-01
   8.5501202e+02   9.9984126e-01
   8.5511623e+02   9.9984396e-01
   8.5522044e+02   9.9984657e-01
   8.5532465e+02   9.9984910e-01
   8.5542886e+02   9.9985156e-01
   8.5553307e+02   9.9985394e-01
   8.5563727e+02   9.9985625e-01
   8.5574148e+02   9.9985849e-01
   8.5584569e+02   9.9986066e-01
   8.5594990e+02   9.9986277e-01
   8.5605411e+02   9.9986481e-01
   8.5615832e+02   9.9986679e-01
   8.5626253e+02   9.9986872e-01
   8.5636673e+02   9.9987058e-01
   8.5647094e+02   9.9987239e-01
   8.5657515e+02   9.9987415e-01
   8.5667936e+02   9.9987586e-01
   8.5678357e+02   9.9987752e-01
   8.5688778e+02   9.9987912e-01
   8.5699198e+02   9.9988068e-01
   8.5709619e+02   9.9988220e-01
   8.5720040e+02   9.9988367e-01
   8.5730461e+02   9.9988510e-01
   8.5740882e+02   9.9988648e-01
   8.5751303e+02   9.9988783e-01
   8.5761723e+02   9.9988913e-01
   8.5772144e+02   9.9989040e-01
   8.5782565e+02   9.9989163e-01
   8.5792986e+02   9.9989282e-01
   8.5803407e+02   9.9989398e-01
   8.5813828e+02   9.9989510e-01
   8.5824248e+02   9.9989619e-01
   8.5834669e+02   9.9989725e-01
   8.5845090e+02   9.9989828e-01
   8.5855511e+02   9.9989928e-01
   8.5865932e+02   9.9990024e-01
   8.5876353e+02   9.9990118e-01
   8.5886774e+02   9.9990209e-01
   8.5897194e+02   9.9990297e-01
   8.5907615e+02   9.9990382e-01
   8.5918036e+02   9.9990465e-01
   8.5928457e+02   9.9990545e-01
   8.5938878e+02   9.9990623e-01
   8.5949299e+02   9.9990698e-01
   8.5959719e+02   9.9990771e-01
   8.5970140e+02   9.9990841e-01
   8.5980561e+02   9.9990909e-01
   8.5990982e+02   9.9990975e-01
   8.6001403e+02   9.9991039e-01
   8.6011824e+02   9.9991100e-01
   8.6022244e+02   9.9991160e-01
   8.6032665e+02   9.9991217e-01
   8.6043086e+02   9.9991272e-01
   8.6053507e+02   9.9991326e-01
   8.6063928e+02   9.9991377e-01
   8.6074349e+02   9.9991426e-01
   8.6084770e+02   9.9991474e-01
   8.6095190e+02   9.9991520e-01
   8.6105611e+02   9.9991564e-01
   8.6116032e+02   9.9991606e-01
   8.6126453e+02   9.9991646e-01
   8.6136874e+02   9.9991684e-01
   8.6147295e+02   9.9991721e-01
   8.6157715e+02   9.9991756e-01
   8.6168136e+02   9.9991790e-01
   8.6178557e+02   9.9991822e-01
   8.6188978e+02   9.9991852e-01
   8.6199399e+02   9.9991881e-01
   8.6209820e+02   9.9991908e-01
   8.6220240e+02   9.9991933e-01
   8.6230661e+02   9.9991957e-01
   8.6241082e+02   9.9991979e-01
   8.6251503e+02   9.9992000e-01
   8.6261924e+02   9.9992020e-01
   8.6272345e+02   9.9992037e-01
   8.6282766e+02   9.9992054e-01
   8.6293186e+02   9.9992069e-01
   8.6303607e+02   9.9992082e-01
   8.6314028e+02   9.9992094e-01
   8.6324449e+02   9.9992105e-01
   8.6334870e+02   9.9992114e-01
   8.6345291e+02   9.9992121e-01
   8.6355711e+02   9.9992127e-01
   8.6366132e+02   9.9992132e-01
   8.6376553e+02   9.9992135e-01
   8.6386974e+02   9.9992137e-01
   8.6397395e+02   9.9992138e-01
   8.6407816e+02   9.9992137e-01
   8.6418236e+02   9.9992134e-01
   8.6428657e+02   9.9992130e-01
   8.6439078e+02   9.9992125e-01
   8.6449499e+02   9.9992118e-01
   8.6459920e+02   9.9992110e-01
   8.6470341e+02   9.9992100e-01
   8.6480762e+02   9.9992089e-01
   8.6491182e+02   9.9992076e-01
   8.6501603e+02   9.9992062e-01
   8.6512024e+02   9.9992046e-01
   8.6522445e+02   9.9992029e-01
   8.6532866e+02   9.9992010e-01
   8.6543287e+02   9.9991990e-01
   8.6553707e+02   9.9991968e-01
   8.6564128e+02   9.9991945e-01
   8.6574549e+02   9.9991920e-01
   8.6584970e+02   9.9991894e-01
   8.6595391e+02   9.9991865e-01
   8.6605812e+02   9.9991835e-01
   8.6616232e+02   9.9991804e-01
   8.6626653e+02   9.9991771e-01
   8.6637074e+02   9.9991736e-01
   8.6647495e+02   9.9991699e-01
   8.6657916e+02   9.9991660e-01
   8.6668337e+02   9.9991620e-01
   8.6678758e+02   9.9991578e-01
   8.6689178e+02   9.9991534e-01
   8.6699599e+02   9.9991488e-01
   8.6710020e+02   9.9991440e-01
   8.6720441e+02   9.9991390e-01
   8.6730862e+02   9.9991338e-01
   8.6741283e+02   9.9991284e-01
   8.6751703e+02   9.9991227e-01
   8.6762124e+02   9.9991169e-01
   8.6772545e+02   9.9991108e-01
   8.6782966e+02   9.9991045e-01
   8.6793387e+02   9.9990980e-01
   8.6803808e+02   9.9990912e-01
   8.6814228e+02   9.9990842e-01
   8.6824649e+02   9.9990769e-01
   8.6835070e+02   9.9990694e-01
   8.6845491e+02   9.9990616e-01
   8.6855912e+02   9.9990535e-01
   8.6866333e+02   9.9990452e-01
   8.6876754e+02   9.9990365e-01
   8.6887174e+02   9.9990276e-01
   8.6897595e+02   9.9990184e-01
   8.6908016e+02   9.9990088e-01
   8.6918437e+02   9.9989989e-01
   8.6928858e+02   9.9989887e-01
   8.6939279e+02   9.9989781e-01
   8.6949699e+02   9.9989671e-01
   8.6960120e+02   9.9989558e-01
   8.6970541e+02   9.9989441e-01
   8.6980962e+02   9.9989321e-01
   8.6991383e+02   9.9989196e-01
   8.7001804e+02   9.9989066e-01
   8.7012224e+02   9.9988933e-01
   8.7022645e+02   9.9988794e-01
   8.7033066e+02   9.9988652e-01
   8.7043487e+02   9.9988504e-01
   8.7053908e+02   9.9988351e-01
   8.7064329e+02   9.9988193e-01
   8.7074749e+02   9.9988029e-01
   8.7085170e+02   9.9987860e-01
   8.7095591e+02   9.9987684e-01
   8.7106012e+02   9.9987503e-01
   8.7116433e+02   9.9987315e-01
   8.7126854e+02   9.9987120e-01
   8.7137275e+02   9.9986919e-01
   8.7147695e+02   9.9986710e-01
   8.7158116e+02   9.9986493e-01
   8.7168537e+02   9.9986269e-01
   8.7178958e+02   9.9986036e-01
   8.7189379e+02   9.9985795e-01
   8.7199800e+02   9.9985545e-01
   8.7210220e+02   9.9985285e-01
   8.7220641e+02   9.9985015e-01
   8.7231062e+02   9.9984735e-01
   8.7241483e+02   9.9984444e-01
   8.7251904e+02   9.9984141e-01
   8.7262325e+02   9.9983827e-01
   8.7272745e+02   9.9983500e-01
   8.7283166e+02   9.9983160e-01
   8.7293587e+02   9.9982805e-01
   8.7304008e+02   9.9982436e-01
   8.7314429e+02   9.9982052e-01
   8.7324850e+02   9.9981651e-01
   8.7335271e+02   9.9981234e-01
   8.7345691e+02   9.9980798e-01
   8.7356112e+02   9.9980342e-01
   8.7366533e+02   9.9979867e-01
   8.7376954e+02   9.9979370e-01
   8.7387375e+02   9.9978850e-01
   8.7397796e+02   9.9978306e-01
   8.7408216e+02   9.9977736e-01
   8.7418637e+02   9.9977140e-01
   8.7429058e+02   9.9976514e-01
   8.7439479e+02   9.9975857e-01
   8.7449900e+02   9.9975168e-01
   8.7460321e+02   9.9974443e-01
   8.7470741e+02   9.9973681e-01
   8.7481162e+02   9.9972879e-01
   8.7491583e+02   9.9972034e-01
   8.7502004e+02   9.9971143e-01
   8.7512425e+02   9.9970202e-01
   8.7522846e+02   9.9969209e-01
   8.7533267e+02   9.9968158e-01
   8.7543687e+02   9.9967046e-01
   8.7554108e+02   9.9965868e-01
   8.7564529e+02   9.9964618e-01
   8.7574950e+02   9.9963290e-01
   8.7585371e+02   9.9961878e-01
   8.7595792e+02   9.9960374e-01
   8.7606212e+02   9.9958771e-01
   8.7616633e+02   9.9957059e-01
   8.7627054e+02   9.9955228e-01
   8.7637475e+02   9.9953268e-01
   8.7647896e+02   9.9951165e-01
   8.7658317e+02   9.9948906e-01
   8.7668737e+02   9.9946475e-01
   8.7679158e+02   9.9943853e-01
   8.7689579e+02   9.9941019e-01
   8.7700000e+02   9.9937952e-01
   8.7800000e+02   9.9889141e-01
   8.7800800e+02   9.9888530e-01
   8.7801600e+02   9.9887914e-01
   8.7802400e+02   9.9887292e-01
   8.7803201e+02   9.9886665e-01
   8.7804001e+02   9.9886033e-01
   8.7804801e+02   9.9885395e-01
   8.7805601e+02   9.9884752e-01
   8.7806401e+02   9.9884103e-01
   8.7807201e+02   9.9883449e-01
   8.7808002e+02   9.9882788e-01
   8.7808802e+02   9.9882122e-01
   8.7809602e+02   9.9881450e-01
   8.7810402e+02   9.9880772e-01
   8.7811202e+02   9.9880088e-01
   8.7812002e+02   9.9879398e-01
   8.7812803e+02   9.9878702e-01
   8.7813603e+02   9.9878000e-01
   8.7814403e+02   9.9877291e-01
   8.7815203e+02   9.9876576e-01
   8.7816003e+02   9.9875854e-01
   8.7816803e+02   9.9875126e-01
   8.7817604e+02   9.9874392e-01
   8.7818404e+02   9.9873650e-01
   8.7819204e+02   9.9872902e-01
   8.7820004e+02   9.9872147e-01
   8.7820804e+02   9.9871385e-01
   8.7821604e+02   9.9870616e-01
   8.7822404e+02   9.9869840e-01
   8.7823205e+02   9.9869056e-01
   8.7824005e+02   9.9868266e-01
   8.7824805e+02   9.9867467e-01
   8.7825605e+02   9.9866662e-01
   8.7826405e+02   9.9865849e-01
   8.7827205e+02   9.9865028e-01
   8.7828006e+02   9.9864199e-01
   8.7828806e+02   9.9863363e-01
   8.7829606e+02   9.9862518e-01
   8.7830406e+02   9.9861666e-01
   8.7831206e+02   9.9860805e-01
   8.7832006e+02   9.9859936e-01
   8.7832807e+02   9.9859059e-01
   8.7833607e+02   9.9858173e-01
   8.7834407e+02   9.9857279e-01
   8.7835207e+02   9.9856376e-01
   8.7836007e+02   9.9855464e-01
   8.7836807e+02   9.9854543e-01
   8.7837608e+02   9.9853613e-01
   8.7838408e+02   9.9852674e-01
   8.7839208e+02   9.9851725e-01
   8.7840008e+02   9.9850767e-01
   8.7840808e+02   9.9849800e-01
   8.7841608e+02   9.9848823e-01
   8.7842408e+02   9.9847836e-01
   8.7843209e+02   9.9846839e-01
   8.7844009e+02   9.9845832e-01
   8.7844809e+02   9.9844815e-01
   8.7845609e+02   9.9843787e-01
   8.7846409e+02   9.9842749e-01
   8.7847209e+02   9.9841700e-01
   8.7848010e+02   9.9840641e-01
   8.7848810e+02   9.9839571e-01
   8.7849610e+02   9.9838489e-01
   8.7850410e+02   9.9837396e-01
   8.7851210e+02   9.9836292e-01
   8.7852010e+02   9.9835177e-01
   8.7852811e+02   9.9834049e-01
   8.7853611e+02   9.9832910e-01
   8.7854411e+02   9.9831759e-01
   8.7855211e+02   9.9830595e-01
   8.7856011e+02   9.9829419e-01
   8.7856811e+02   9.9828231e-01
   8.7857612e+02   9.9827030e-01
   8.7858412e+02   9.9825815e-01
   8.7859212e+02   9.9824588e-01
   8.7860012e+02   9.9823347e-01
   8.7860812e+02   9.9822093e-01
   8.7861612e+02   9.9820826e-01
   8.7862412e+02   9.9819544e-01
   8.7863213e+02   9.9818248e-01
   8.7864013e+02   9.9816938e-01
   8.7864813e+02   9.9815613e-01
   8.7865613e+02   9.9814274e-01
   8.7866413e+02   9.9812919e-01
   8.7867213e+02   9.9811550e-01
   8.7868014e+02   9.9810165e-01
   8.7868814e+02   9.9808764e-01
   8.7869614e+02   9.9807348e-01
   8.7870414e+02   9.9805915e-01
   8.7871214e+02   9.9804466e-01
   8.7872014e+02   9.9803001e-01
   8.7872815e+02   9.9801518e-01
   8.7873615e+02   9.9800018e-01
   8.7874415e+02   9.9798501e-01
   8.7875215e+02   9.9796967e-01
   8.7876015e+02   9.9795414e-01
   8.7876815e+02   9.9793843e-01
   8.7877616e+02   9.9792254e-01
   8.7878416e+02   9.9790645e-01
   8.7879216e+02   9.9789018e-01
   8.7880016e+02   9.9787371e-01
   8.7880816e+02   9.9785705e-01
   8.7881616e+02   9.9784018e-01
   8.7882416e+02   9.9782311e-01
   8.7883217e+02   9.9780584e-01
   8.7884017e+02   9.9778835e-01
   8.7884817e+02   9.9777065e-01
   8.7885617e+02   9.9775273e-01
   8.7886417e+02   9.9773460e-01
   8.7887217e+02   9.9771623e-01
   8.7888018e+02   9.9769764e-01
   8.7888818e+02   9.9767882e-01
   8.7889618e+02   9.9765976e-01
   8.7890418e+02   9.9764046e-01
   8.7891218e+02   9.9762092e-01
   8.7892018e+02   9.9760113e-01
   8.7892819e+02   9.9758108e-01
   8.7893619e+02   9.9756079e-01
   8.7894419e+02   9.9754022e-01
   8.7895219e+02   9.9751940e-01
   8.7896019e+02   9.9749830e-01
   8.7896819e+02   9.9747693e-01
   8.7897620e+02   9.9745528e-01
   8.7898420e+02   9.9743335e-01
   8.7899220e+02   9.9741112e-01
   8.7900020e+02   9.9738860e-01
   8.7900820e+02   9.9736579e-01
   8.7901620e+02   9.9734266e-01
   8.7902420e+02   9.9731923e-01
   8.7903221e+02   9.9729548e-01
   8.7904021e+02   9.9727140e-01
   8.7904821e+02   9.9724700e-01
   8.7905621e+02   9.9722227e-01
   8.7906421e+02   9.9719719e-01
   8.7907221e+02   9.9717177e-01
   8.7908022e+02   9.9714600e-01
   8.7908822e+02   9.9711987e-01
   8.7909622e+02   9.9709337e-01
   8.7910422e+02   9.9706650e-01
   8.7911222e+02   9.9703925e-01
   8.7912022e+02   9.9701161e-01
   8.7912823e+02   9.9698358e-01
   8.7913623e+02   9.9695514e-01
   8.7914423e+02   9.9692630e-01
   8.7915223e+02   9.9689704e-01
   8.7916023e+02   9.9686735e-01
   8.7916823e+02   9.9683723e-01
   8.7917624e+02   9.9680667e-01
   8.7918424e+02   9.9677566e-01
   8.7919224e+02   9.9674418e-01
   8.7920024e+02   9.9671224e-01
   8.7920824e+02   9.9667982e-01
   8.7921624e+02   9.9664691e-01
   8.7922424e+02   9.9661350e-01
   8.7923225e+02   9.9657958e-01
   8.7924025e+02   9.9654515e-01
   8.7924825e+02   9.9651018e-01
   8.7925625e+02   9.9647468e-01
   8.7926425e+02   9.9643862e-01
   8.7927225e+02   9.9640201e-01
   8.7928026e+02   9.9636481e-01
   8.7928826e+02   9.9632703e-01
   8.7929626e+02   9.9628865e-01
   8.7930426e+02   9.9624966e-01
   8.7931226e+02   9.9621005e-01
   8.7932026e+02   9.9616980e-01
   8.7932827e+02   9.9612889e-01
   8.7933627e+02   9.9608732e-01
   8.7934427e+02   9.9604507e-01
   8.7935227e+02   9.9600212e-01
   8.7936027e+02   9.9595846e-01
   8.7936827e+02   9.9591408e-01
   8.7937628e+02   9.9586895e-01
   8.7938428e+02   9.9582306e-01
   8.7939228e+02   9.9577640e-01
   8.7940028e+02   9.9572894e-01
   8.7940828e+02   9.9568067e-01
   8.7941628e+02   9.9563156e-01
   8.7942428e+02   9.9558161e-01
   8.7943229e+02   9.9553079e-01
   8.7944029e+02   9.9547907e-01
   8.7944829e+02   9.9542645e-01
   8.7945629e+02   9.9537289e-01
   8.7946429e+02   9.9531837e-01
   8.7947229e+02   9.9526288e-01
   8.7948030e+02   9.9520639e-01
   8.7948830e+02   9.9514887e-01
   8.7949630e+02   9.9509030e-01
   8.7950430e+02   9.9503065e-01
   8.7951230e+02   9.9496990e-01
   8.7952030e+02   9.9490802e-01
   8.7952831e+02   9.9484498e-01
   8.7953631e+02   9.9478076e-01
   8.7954431e+02   9.9471531e-01
   8.7955231e+02   9.9464862e-01
   8.7956031e+02   9.9458065e-01
   8.7956831e+02   9.9451136e-01
   8.7957632e+02   9.9444073e-01
   8.7958432e+02   9.9436871e-01
   8.7959232e+02   9.9429528e-01
   8.7960032e+02   9.9422038e-01
   8.7960832e+02   9.9414400e-01
   8.7961632e+02   9.9406607e-01
   8.7962432e+02   9.9398658e-01
   8.7963233e+02   9.9390546e-01
   8.7964033e+02   9.9382268e-01
   8.7964833e+02   9.9373819e-01
   8.7965633e+02   9.9365194e-01
   8.7966433e+02   9.9356388e-01
   8.7967233e+02   9.9347398e-01
   8.7968034e+02   9.9338216e-01
   8.7968834e+02   9.9328838e-01
   8.7969634e+02   9.9319258e-01
   8.7970434e+02   9.9309470e-01
   8.7971234e+02   9.9299468e-01
   8.7972034e+02   9.9289246e-01
   8.7972835e+02   9.9278798e-01
   8.7973635e+02   9.9268117e-01
   8.7974435e+02   9.9257195e-01
   8.7975235e+02   9.9246026e-01
   8.7976035e+02   9.9234601e-01
   8.7976835e+02   9.9222914e-01
   8.7977636e+02   9.9210956e-01
   8.7978436e+02   9.9198718e-01
   8.7979236e+02   9.9186193e-01
   8.7980036e+02   9.9173370e-01
   8.7980836e+02   9.9160240e-01
   8.7981636e+02   9.9146794e-01
   8.7982436e+02   9.9133022e-01
   8.7983237e+02   9.9118912e-01
   8.7984037e+02   9.9104453e-01
   8.7984837e+02   9.9089634e-01
   8.7985637e+02   9.9074444e-01
   8.7986437e+02   9.9058869e-01
   8.7987237e+02   9.9042896e-01
   8.7988038e+02   9.9026512e-01
